Model,MSO64
Channel,CH1,,Channel,CH2,,Channel,CH3
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,50000,,Record Length,50000,,Record Length,50000
Zero Index,4499.77734375,,Zero Index,4499.77734375,,Zero Index,4499.77734375
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2,CH3
-1.68831094e-07,3.75000000e-04,2.02356250e-02,2.37500000e-04
-1.68791094e-07,4.21875000e-04,2.03068750e-02,3.40625000e-04
-1.68751094e-07,4.76562500e-04,2.02850000e-02,3.57812500e-04
-1.68711094e-07,5.14062500e-04,2.01875000e-02,3.12500000e-04
-1.68671094e-07,5.25000000e-04,2.00806250e-02,2.53125000e-04
-1.68631094e-07,5.31250000e-04,2.00287500e-02,2.07812500e-04
-1.68591094e-07,5.57812500e-04,2.00600000e-02,1.71093750e-04
-1.68551094e-07,6.04687500e-04,2.01562500e-02,1.22656250e-04
-1.68511094e-07,6.37500000e-04,2.02768750e-02,6.48437500e-05
-1.68471094e-07,6.12500000e-04,2.03812500e-02,3.04687500e-05
-1.68431094e-07,5.12500000e-04,2.04368750e-02,6.09375000e-05
-1.68391094e-07,3.62500000e-04,2.04237500e-02,1.57812500e-04
-1.68351094e-07,2.14062500e-04,2.03343750e-02,2.69531250e-04
-1.68311094e-07,1.17187500e-04,2.01912500e-02,3.21875000e-04
-1.68271094e-07,9.37500000e-05,2.00518750e-02,2.69531250e-04
-1.68231094e-07,1.39062500e-04,1.99868750e-02,1.38281250e-04
-1.68191094e-07,2.31250000e-04,2.00412500e-02,6.25000000e-06
-1.68151094e-07,3.50000000e-04,2.01912500e-02,-4.45312500e-05
-1.68111094e-07,4.71875000e-04,2.03475000e-02,1.32812500e-05
-1.68071094e-07,5.70312500e-04,2.04093750e-02,1.39843750e-04
-1.68031094e-07,6.25000000e-04,2.03312500e-02,2.58593750e-04
-1.67991094e-07,6.35937500e-04,2.01625000e-02,3.04687500e-04
-1.67951094e-07,6.25000000e-04,2.00156250e-02,2.57812500e-04
-1.67911094e-07,6.18750000e-04,1.99868750e-02,1.42187500e-04
-1.67871094e-07,6.21875000e-04,2.00881250e-02,7.81250000e-06
-1.67831094e-07,6.04687500e-04,2.02356250e-02,-9.21875000e-05
-1.67791094e-07,5.26562500e-04,2.03118750e-02,-1.21093750e-04
-1.67751094e-07,3.73437500e-04,2.02500000e-02,-7.18750000e-05
-1.67711094e-07,1.92187500e-04,2.00868750e-02,2.73437500e-05
-1.67671094e-07,6.56250000e-05,1.99318750e-02,1.18750000e-04
-1.67631094e-07,6.56250000e-05,1.98956250e-02,1.39062500e-04
-1.67591094e-07,1.98437500e-04,2.00087500e-02,6.40625000e-05
-1.67551094e-07,3.90625000e-04,2.02068750e-02,-7.73437500e-05
-1.67511094e-07,5.37500000e-04,2.03762500e-02,-2.12500000e-04
-1.67471094e-07,5.67187500e-04,2.04318750e-02,-2.73437500e-04
-1.67431094e-07,4.78125000e-04,2.03668750e-02,-2.35937500e-04
-1.67391094e-07,3.35937500e-04,2.02475000e-02,-1.32812500e-04
-1.67351094e-07,2.20312500e-04,2.01593750e-02,-2.34375000e-05
-1.67311094e-07,1.84375000e-04,2.01487500e-02,4.92187500e-05
-1.67271094e-07,2.23437500e-04,2.02006250e-02,7.96875000e-05
-1.67231094e-07,2.98437500e-04,2.02593750e-02,8.59375000e-05
-1.67191094e-07,3.56250000e-04,2.02743750e-02,8.35937500e-05
