Time(s),CH1V,CH2V,CH3V
2.420000e-07,4.600000e-04,3.043757e-02,1.112000e-03
2.530000e-07,7.613333e-04,2.916112e-02,-1.866667e-05
2.640000e-07,3.733333e-04,3.013557e-02,8.960000e-04
2.750000e-07,7.613333e-04,2.863765e-02,8.080000e-04
2.860000e-07,6.320000e-04,2.983760e-02,2.880000e-04
2.970000e-07,9.333334e-04,3.028858e-02,5.920000e-04
3.080000e-07,2.013333e-04,2.968861e-02,6.773333e-04
3.190000e-07,4.600000e-04,2.871416e-02,3.733333e-04
3.300000e-07,3.733333e-04,2.991411e-02,3.733333e-04
3.410000e-07,8.466667e-04,2.961211e-02,4.613333e-04
3.520000e-07,4.160000e-04,2.961211e-02,1.026667e-03
3.630000e-07,9.760000e-04,2.953560e-02,5.466667e-04
3.740000e-07,6.746667e-04,3.021208e-02,1.069333e-03
3.850000e-07,9.333334e-04,2.983760e-02,5.040000e-04
3.960000e-07,6.320000e-04,3.036106e-02,5.466667e-04
4.070000e-07,6.746667e-04,2.916112e-02,5.040000e-04
4.180000e-07,5.026667e-04,3.036106e-02,9.840000e-04
4.290000e-07,8.040000e-04,3.028858e-02,1.157333e-03
4.400000e-07,8.040000e-04,2.916112e-02,1.112000e-03
4.510000e-07,4.160000e-04,2.916112e-02,4.613333e-04
4.620000e-07,3.733333e-04,3.006309e-02,8.960000e-04
4.730000e-07,6.320000e-04,2.938661e-02,1.120000e-04
4.840000e-07,1.018667e-03,3.051408e-02,8.533333e-04
4.950000e-07,4.160000e-04,2.916112e-02,3.306667e-04
5.060000e-07,6.746667e-04,2.991411e-02,8.960000e-04
5.170000e-07,8.040000e-04,2.976109e-02,6.346666e-04
5.280000e-07,2.440000e-04,2.923762e-02,4.613333e-04
5.390000e-07,5.453333e-04,2.983760e-02,4.613333e-04
5.500000e-07,8.893333e-04,2.946312e-02,8.960000e-04
5.610000e-07,7.613333e-04,3.028858e-02,6.346666e-04
5.720000e-07,3.306667e-04,2.908864e-02,1.504000e-03
